X,Y,dX_m,dY_m,Magnitude_m,YearPair
760455,995115,0,0,0,2013-2015
760485,995085,0,0,0,2013-2015
760515,995055,0,0,0,2013-2015
760545,995055,0,0,0,2013-2015
760575,995025,0,0,0,2013-2015
760605,994995,0,0,0,2013-2015
760635,994965,0,-30,30,2013-2015
760665,994965,0,0,0,2013-2015
760695,994935,0,0,0,2013-2015
760725,994935,0,0,0,2013-2015
760755,994905,0,0,0,2013-2015
760785,994875,0,-30,30,2013-2015
760815,994875,0,0,0,2013-2015
760845,994845,0,0,0,2013-2015
760875,994815,0,-30,30,2013-2015
760905,994785,0,-30,30,2013-2015
760935,994785,0,0,0,2013-2015
760965,994785,-30,0,30,2013-2015
760995,994755,-30,0,30,2013-2015
761025,994725,0,0,0,2013-2015
761055,994725,-30,0,30,2013-2015
761085,994695,-30,0,30,2013-2015
761115,994665,0,0,0,2013-2015
761145,994665,-30,0,30,2013-2015
761175,994635,0,0,0,2013-2015
761205,994635,-30,0,30,2013-2015
761235,994605,-30,0,30,2013-2015
761265,994575,0,0,0,2013-2015
761295,994575,-30,0,30,2013-2015
761325,994545,0,0,0,2013-2015
761355,994515,0,0,0,2013-2015
761385,994515,-30,0,30,2013-2015
761415,994485,0,0,0,2013-2015
761445,994455,0,0,0,2013-2015
761475,994455,0,0,0,2013-2015
761505,994425,0,0,0,2013-2015
761535,994395,0,0,0,2013-2015
761565,994395,0,0,0,2013-2015
761595,994365,0,0,0,2013-2015
761625,994335,0,0,0,2013-2015
761655,994305,0,0,0,2013-2015
761685,994305,0,0,0,2013-2015
761715,994275,0,0,0,2013-2015
761745,994245,0,0,0,2013-2015
761775,994245,0,0,0,2013-2015
761805,994215,0,0,0,2013-2015
761835,994215,-30,0,30,2013-2015
761865,994185,-30,0,30,2013-2015
761895,994155,-30,0,30,2013-2015
761925,994125,0,0,0,2013-2015
761955,994095,0,0,0,2013-2015
761985,994065,0,0,0,2013-2015
762015,994035,0,0,0,2013-2015
762045,994005,0,0,0,2013-2015
762075,994005,-30,0,30,2013-2015
762105,993975,0,0,0,2013-2015
762135,993945,0,0,0,2013-2015
762165,993915,0,0,0,2013-2015
762195,993885,0,0,0,2013-2015
762225,993885,0,0,0,2013-2015
762255,993885,-30,0,30,2013-2015
762285,993855,-30,0,30,2013-2015
762315,993825,0,0,0,2013-2015
762345,993825,-30,0,30,2013-2015
762375,993795,0,0,0,2013-2015
762405,993795,-30,0,30,2013-2015
762435,993765,-30,0,30,2013-2015
762465,993765,-30,30,42.4264068711929,2013-2015
762495,993735,0,30,30,2013-2015
762525,993735,-30,30,42.4264068711929,2013-2015
762555,993705,0,30,30,2013-2015
762585,993705,0,30,30,2013-2015
762615,993675,0,0,0,2013-2015
762645,993675,-30,0,30,2013-2015
762675,993675,0,30,30,2013-2015
762705,993675,0,30,30,2013-2015
762735,993645,0,0,0,2013-2015
762765,993645,0,0,0,2013-2015
762795,993645,0,0,0,2013-2015
762825,993615,0,-30,30,2013-2015
762855,993615,0,-30,30,2013-2015
762885,993615,0,-30,30,2013-2015
762915,993615,0,-30,30,2013-2015
762945,993615,0,0,0,2013-2015
762975,993615,0,0,0,2013-2015
763005,993615,0,0,0,2013-2015
763035,993615,0,0,0,2013-2015
763065,993615,0,0,0,2013-2015
763095,993615,0,0,0,2013-2015
763125,993615,0,0,0,2013-2015
763155,993615,0,0,0,2013-2015
763185,993585,0,-30,30,2013-2015
763215,993585,0,-30,30,2013-2015
763245,993585,0,-30,30,2013-2015
763275,993585,0,-30,30,2013-2015
763305,993585,0,-30,30,2013-2015
763335,993585,0,0,0,2013-2015
763365,993585,0,0,0,2013-2015
763395,993585,0,0,0,2013-2015
763425,993585,0,0,0,2013-2015
763455,993585,0,0,0,2013-2015
763485,993585,0,0,0,2013-2015
763515,993585,0,0,0,2013-2015
763545,993585,0,0,0,2013-2015
763575,993585,0,0,0,2013-2015
763605,993585,-30,0,30,2013-2015
763635,993585,0,30,30,2013-2015
763665,993555,0,0,0,2013-2015
763695,993555,0,0,0,2013-2015
763725,993555,0,0,0,2013-2015
763755,993555,0,0,0,2013-2015
763785,993555,0,0,0,2013-2015
763815,993555,-30,0,30,2013-2015
763845,993525,0,0,0,2013-2015
763875,993525,0,0,0,2013-2015
763905,993525,0,0,0,2013-2015
763935,993525,0,0,0,2013-2015
763965,993525,0,0,0,2013-2015
763995,993525,-30,0,30,2013-2015
764025,993525,0,30,30,2013-2015
764055,993495,0,0,0,2013-2015
764085,993495,0,0,0,2013-2015
764115,993495,0,0,0,2013-2015
764145,993495,0,0,0,2013-2015
764175,993495,0,0,0,2013-2015
764205,993495,-30,0,30,2013-2015
764235,993465,0,0,0,2013-2015
764265,993435,0,-30,30,2013-2015
764295,993435,0,0,0,2013-2015
764325,993405,0,-30,30,2013-2015
764355,993405,0,-30,30,2013-2015
764385,993405,0,-30,30,2013-2015
764415,993405,0,-30,30,2013-2015
764445,993405,0,0,0,2013-2015
764475,993405,0,0,0,2013-2015
764505,993405,0,0,0,2013-2015
764535,993405,0,0,0,2013-2015
764565,993405,0,0,0,2013-2015
764595,993405,0,0,0,2013-2015
764625,993405,0,0,0,2013-2015
764655,993405,0,0,0,2013-2015
764685,993405,0,0,0,2013-2015
764715,993405,0,0,0,2013-2015
764745,993405,0,0,0,2013-2015
764775,993405,0,0,0,2013-2015
764805,993435,0,30,30,2013-2015
764835,993435,0,0,0,2013-2015
764865,993435,0,0,0,2013-2015
764895,993435,0,0,0,2013-2015
764925,993435,0,0,0,2013-2015
764955,993435,0,0,0,2013-2015
764985,993435,0,0,0,2013-2015
765015,993435,0,0,0,2013-2015
765045,993435,0,0,0,2013-2015
765075,993435,0,0,0,2013-2015
765105,993435,0,0,0,2013-2015
765135,993435,0,0,0,2013-2015
765165,993435,0,0,0,2013-2015
765195,993435,0,0,0,2013-2015
765225,993435,0,0,0,2013-2015
765255,993435,0,0,0,2013-2015
765285,993435,0,0,0,2013-2015
765315,993435,0,0,0,2013-2015
765345,993435,0,0,0,2013-2015
765375,993435,0,0,0,2013-2015
765405,993435,-30,0,30,2013-2015
765435,993435,0,-30,30,2013-2015
765465,993435,0,-30,30,2013-2015
765495,993435,0,-30,30,2013-2015
765525,993465,0,0,0,2013-2015
765555,993465,-30,0,30,2013-2015
765585,993495,0,0,0,2013-2015
765615,993495,0,0,0,2013-2015
765645,993525,0,0,0,2013-2015
765675,993525,0,0,0,2013-2015
765705,993525,-30,0,30,2013-2015
765735,993555,0,0,0,2013-2015
765765,993555,0,0,0,2013-2015
765795,993555,0,0,0,2013-2015
765825,993555,-30,0,30,2013-2015
765855,993555,0,-30,30,2013-2015
765885,993555,0,-30,30,2013-2015
765915,993555,0,-30,30,2013-2015
765945,993555,0,-30,30,2013-2015
765975,993555,0,-30,30,2013-2015
766005,993585,0,0,0,2013-2015
766035,993585,0,0,0,2013-2015
766065,993585,0,0,0,2013-2015
766095,993585,0,0,0,2013-2015
766125,993585,0,0,0,2013-2015
766155,993585,0,0,0,2013-2015
766185,993585,0,0,0,2013-2015
766215,993585,0,0,0,2013-2015
766245,993585,0,0,0,2013-2015
766275,993585,0,0,0,2013-2015
766305,993585,0,0,0,2013-2015
766335,993585,0,0,0,2013-2015
766365,993585,0,0,0,2013-2015
766395,993585,0,0,0,2013-2015
766425,993585,-30,0,30,2013-2015
766455,993585,0,-30,30,2013-2015
766485,993585,-30,-30,42.4264068711929,2013-2015
766515,993585,0,-60,60,2013-2015
766545,993585,0,-60,60,2013-2015
766575,993585,0,-60,60,2013-2015
766605,993585,0,-60,60,2013-2015
766635,993585,0,-60,60,2013-2015
766665,993585,30,-30,42.4264068711929,2013-2015
766695,993585,0,-30,30,2013-2015
766725,993585,0,-30,30,2013-2015
766755,993585,0,-30,30,2013-2015
766785,993585,0,0,0,2013-2015
766815,993555,0,-30,30,2013-2015
766845,993555,0,-30,30,2013-2015
766875,993555,0,0,0,2013-2015
766905,993555,0,0,0,2013-2015
766935,993525,0,-30,30,2013-2015
766965,993525,0,-30,30,2013-2015
766995,993525,0,0,0,2013-2015
767025,993525,0,0,0,2013-2015
767055,993525,0,0,0,2013-2015
767085,993525,-30,0,30,2013-2015
767115,993525,0,-30,30,2013-2015
767145,993555,-30,0,30,2013-2015
767175,993555,0,-30,30,2013-2015
767205,993555,0,-30,30,2013-2015
767235,993585,-30,0,30,2013-2015
767265,993585,0,-30,30,2013-2015
767295,993585,0,-30,30,2013-2015
767325,993585,0,-30,30,2013-2015
767355,993585,0,0,0,2013-2015
767385,993585,0,0,0,2013-2015
767415,993585,0,0,0,2013-2015
767445,993585,0,0,0,2013-2015
767475,993585,0,0,0,2013-2015
767505,993555,0,0,0,2013-2015
767535,993555,0,0,0,2013-2015
767565,993555,0,0,0,2013-2015
767595,993555,0,0,0,2013-2015
767625,993555,-30,0,30,2013-2015
767655,993525,0,0,0,2013-2015
767685,993525,-30,0,30,2013-2015
767715,993495,0,0,0,2013-2015
767745,993495,0,0,0,2013-2015
767775,993465,0,0,0,2013-2015
767805,993465,0,0,0,2013-2015
767835,993435,0,0,0,2013-2015
767865,993435,-30,0,30,2013-2015
767895,993405,0,0,0,2013-2015
767925,993405,0,0,0,2013-2015
767955,993375,0,0,0,2013-2015
767985,993375,0,0,0,2013-2015
768015,993345,0,0,0,2013-2015
768045,993345,0,0,0,2013-2015
768075,993345,0,0,0,2013-2015
768105,993315,0,0,0,2013-2015
768135,993315,0,0,0,2013-2015
768165,993315,0,0,0,2013-2015
768195,993285,0,0,0,2013-2015
768225,993285,0,0,0,2013-2015
768255,993285,-30,0,30,2013-2015
768285,993285,0,30,30,2013-2015
768315,993285,0,30,30,2013-2015
768345,993285,0,30,30,2013-2015
768375,993285,0,30,30,2013-2015
768405,993255,0,0,0,2013-2015
768435,993255,0,0,0,2013-2015
768465,993255,0,0,0,2013-2015
768495,993255,-30,0,30,2013-2015
768525,993255,0,30,30,2013-2015
768555,993225,0,0,0,2013-2015
768585,993225,0,0,0,2013-2015
768615,993225,0,0,0,2013-2015
768645,993195,0,0,0,2013-2015
768675,993195,0,0,0,2013-2015
768705,993195,0,0,0,2013-2015
768735,993165,0,0,0,2013-2015
768765,993165,0,0,0,2013-2015
768795,993135,0,0,0,2013-2015
768825,993135,0,0,0,2013-2015
768855,993105,0,0,0,2013-2015
768885,993105,-30,0,30,2013-2015
768915,993075,0,0,0,2013-2015
768945,993075,0,0,0,2013-2015
768975,993045,0,0,0,2013-2015
769005,993045,0,0,0,2013-2015
769035,993045,-30,0,30,2013-2015
769065,993015,0,0,0,2013-2015
769095,993015,0,0,0,2013-2015
769125,992985,0,0,0,2013-2015
769155,992985,0,0,0,2013-2015
769185,992955,0,0,0,2013-2015
769215,992955,-30,0,30,2013-2015
769245,992925,0,0,0,2013-2015
769275,992895,0,0,0,2013-2015
769305,992865,0,0,0,2013-2015
769335,992835,0,-30,30,2013-2015
769365,992835,0,0,0,2013-2015
769395,992805,-30,0,30,2013-2015
769425,992775,0,0,0,2013-2015
769455,992745,0,0,0,2013-2015
769485,992715,-30,0,30,2013-2015
769515,992685,-30,0,30,2013-2015
769545,992655,-30,0,30,2013-2015
769575,992625,-30,0,30,2013-2015
769605,992595,-30,0,30,2013-2015
769635,992565,-30,0,30,2013-2015
769665,992535,0,0,0,2013-2015
769695,992505,0,0,0,2013-2015
769695,992475,0,0,0,2013-2015
769725,992445,-30,0,30,2013-2015
769755,992415,-30,0,30,2013-2015
769785,992385,-30,0,30,2013-2015
769785,992355,0,0,0,2013-2015
769815,992325,-30,0,30,2013-2015
769845,992295,-30,0,30,2013-2015
769845,992265,0,0,0,2013-2015
769875,992235,0,0,0,2013-2015
769875,992205,0,0,0,2013-2015
769905,992175,0,0,0,2013-2015
769935,992145,0,0,0,2013-2015
769965,992115,0,0,0,2013-2015
769995,992085,0,0,0,2013-2015
770025,992055,0,0,0,2013-2015
770055,992025,0,0,0,2013-2015
770085,991995,0,0,0,2013-2015
770115,991965,-30,0,30,2013-2015
770145,991935,-30,0,30,2013-2015
770175,991905,-30,0,30,2013-2015
770205,991875,-30,0,30,2013-2015
770235,991845,-30,0,30,2013-2015
770265,991815,-30,30,42.4264068711929,2013-2015
770295,991785,-30,30,42.4264068711929,2013-2015
770295,991755,-30,0,30,2013-2015
770325,991725,-30,30,42.4264068711929,2013-2015
770325,991695,-30,0,30,2013-2015
770355,991665,-30,0,30,2013-2015
770385,991635,-30,0,30,2013-2015
770385,991605,0,0,0,2013-2015
770415,991575,0,0,0,2013-2015
770445,991545,0,0,0,2013-2015
770445,991515,0,0,0,2013-2015
770475,991485,0,0,0,2013-2015
770505,991455,0,0,0,2013-2015
770505,991425,0,-30,30,2013-2015
770535,991395,0,0,0,2013-2015
770565,991365,0,0,0,2013-2015
770595,991335,0,0,0,2013-2015
770625,991305,0,0,0,2013-2015
770655,991275,0,0,0,2013-2015
770685,991245,-30,0,30,2013-2015
770715,991215,-30,0,30,2013-2015
770745,991185,-30,0,30,2013-2015
770775,991155,-30,0,30,2013-2015
770805,991125,-30,0,30,2013-2015
770835,991095,-30,0,30,2013-2015
770865,991065,-30,30,42.4264068711929,2013-2015
770865,991035,-30,0,30,2013-2015
770895,991005,-30,0,30,2013-2015
770925,990975,-30,30,42.4264068711929,2013-2015
770955,990945,0,30,30,2013-2015
770985,990915,-30,0,30,2013-2015
770985,990885,0,0,0,2013-2015
771015,990855,0,0,0,2013-2015
771045,990825,0,0,0,2013-2015
771075,990795,0,0,0,2013-2015
771105,990765,0,0,0,2013-2015
771135,990735,0,0,0,2013-2015
771165,990705,0,0,0,2013-2015
771195,990675,0,0,0,2013-2015
771225,990645,0,0,0,2013-2015
771255,990615,0,-30,30,2013-2015
771285,990585,0,-30,30,2013-2015
771315,990555,0,-30,30,2013-2015
771345,990525,0,-30,30,2013-2015
771375,990495,0,-30,30,2013-2015
771405,990465,0,-30,30,2013-2015
771435,990435,0,-30,30,2013-2015
771465,990435,0,-30,30,2013-2015
771495,990405,0,-30,30,2013-2015
771525,990375,0,-30,30,2013-2015
771555,990345,0,-30,30,2013-2015
771585,990315,0,-30,30,2013-2015
771615,990315,0,0,0,2013-2015
771645,990285,0,0,0,2013-2015
771675,990255,0,-30,30,2013-2015
771705,990255,0,0,0,2013-2015
771735,990225,0,0,0,2013-2015
771765,990195,0,-30,30,2013-2015
771795,990195,0,0,0,2013-2015
771825,990165,0,0,0,2013-2015
771855,990165,0,0,0,2013-2015
771885,990135,0,-30,30,2013-2015
771915,990135,0,0,0,2013-2015
771945,990135,0,0,0,2013-2015
771975,990105,0,0,0,2013-2015
772005,990075,0,0,0,2013-2015
772035,990075,0,0,0,2013-2015
772065,990045,0,0,0,2013-2015
772095,990045,0,0,0,2013-2015
772125,990015,0,0,0,2013-2015
772155,990015,0,0,0,2013-2015
772185,989985,0,0,0,2013-2015
772215,989985,0,0,0,2013-2015
772245,989955,0,0,0,2013-2015
772275,989955,0,0,0,2013-2015
772305,989925,0,0,0,2013-2015
772335,989925,0,0,0,2013-2015
772365,989895,0,0,0,2013-2015
772395,989895,0,0,0,2013-2015
772425,989865,0,0,0,2013-2015
772455,989865,0,0,0,2013-2015
772485,989835,0,0,0,2013-2015
772515,989805,0,-30,30,2013-2015
772545,989805,0,0,0,2013-2015
772575,989775,0,-30,30,2013-2015
772605,989775,0,0,0,2013-2015
772635,989775,0,0,0,2013-2015
730725,1010925,0,0,0,2015-2017
730755,1010895,0,0,0,2015-2017
730755,1010865,0,0,0,2015-2017
730785,1010835,0,0,0,2015-2017
730815,1010835,0,0,0,2015-2017
730845,1010805,0,0,0,2015-2017
730875,1010805,0,0,0,2015-2017
730905,1010775,0,0,0,2015-2017
730935,1010775,0,0,0,2015-2017
730965,1010775,-30,0,30,2015-2017
730995,1010745,0,0,0,2015-2017
731025,1010745,-30,0,30,2015-2017
731055,1010715,0,0,0,2015-2017
731085,1010685,0,0,0,2015-2017
731115,1010655,0,0,0,2015-2017
731145,1010655,0,0,0,2015-2017
731175,1010625,0,0,0,2015-2017
731205,1010625,0,0,0,2015-2017
731235,1010625,0,0,0,2015-2017
731265,1010595,0,0,0,2015-2017
731295,1010595,0,0,0,2015-2017
731325,1010565,0,0,0,2015-2017
731355,1010565,0,0,0,2015-2017
731385,1010565,0,0,0,2015-2017
731415,1010535,0,0,0,2015-2017
731445,1010505,0,0,0,2015-2017
731475,1010475,0,-30,30,2015-2017
731505,1010445,0,-30,30,2015-2017
731535,1010445,0,-30,30,2015-2017
731565,1010445,0,0,0,2015-2017
731595,1010445,0,0,0,2015-2017
731625,1010445,0,0,0,2015-2017
731655,1010415,0,0,0,2015-2017
731685,1010385,0,-30,30,2015-2017
731715,1010355,30,-30,42.4264068711929,2015-2017
731745,1010355,0,-30,30,2015-2017
731775,1010355,0,-30,30,2015-2017
731805,1010355,0,-30,30,2015-2017
731835,1010355,0,-30,30,2015-2017
731865,1010325,0,-30,30,2015-2017
731895,1010325,0,-30,30,2015-2017
731925,1010325,0,-30,30,2015-2017
731955,1010325,0,-30,30,2015-2017
731985,1010325,0,-30,30,2015-2017
732015,1010325,0,-30,30,2015-2017
732045,1010325,0,-30,30,2015-2017
732075,1010295,0,-30,30,2015-2017
732105,1010295,0,-30,30,2015-2017
732135,1010295,0,-30,30,2015-2017
732165,1010295,0,0,0,2015-2017
732195,1010295,0,0,0,2015-2017
732225,1010295,0,0,0,2015-2017
732255,1010295,0,0,0,2015-2017
732285,1010295,0,0,0,2015-2017
732315,1010295,0,0,0,2015-2017
732345,1010295,0,0,0,2015-2017
732375,1010295,0,0,0,2015-2017
732405,1010295,-30,0,30,2015-2017
732435,1010265,0,0,0,2015-2017
732465,1010265,0,0,0,2015-2017
732495,1010265,0,0,0,2015-2017
732525,1010265,0,0,0,2015-2017
732555,1010265,0,0,0,2015-2017
732585,1010235,0,-30,30,2015-2017
732615,1010235,0,-30,30,2015-2017
732645,1010235,0,0,0,2015-2017
732675,1010235,0,0,0,2015-2017
732705,1010235,0,0,0,2015-2017
732735,1010205,0,-30,30,2015-2017
732765,1010205,0,-30,30,2015-2017
732795,1010205,0,-30,30,2015-2017
732825,1010205,0,0,0,2015-2017
732855,1010205,0,0,0,2015-2017
732885,1010205,0,0,0,2015-2017
732915,1010205,0,0,0,2015-2017
732945,1010205,0,0,0,2015-2017
732975,1010175,0,0,0,2015-2017
733005,1010175,0,0,0,2015-2017
733035,1010175,0,0,0,2015-2017
733065,1010145,0,-30,30,2015-2017
733095,1010145,0,-30,30,2015-2017
733125,1010145,0,0,0,2015-2017
733155,1010145,0,0,0,2015-2017
733185,1010115,0,0,0,2015-2017
733215,1010115,0,0,0,2015-2017
733245,1010115,-30,0,30,2015-2017
733275,1010115,0,30,30,2015-2017
733305,1010085,0,0,0,2015-2017
733335,1010085,0,0,0,2015-2017
733365,1010085,-30,0,30,2015-2017
733395,1010055,0,0,0,2015-2017
733425,1010055,0,0,0,2015-2017
733455,1010055,0,0,0,2015-2017
733485,1010055,-30,0,30,2015-2017
733515,1010025,0,0,0,2015-2017
733545,1010025,0,0,0,2015-2017
733575,1010025,0,0,0,2015-2017
733605,1010025,-30,0,30,2015-2017
733635,1009995,0,0,0,2015-2017
733665,1009995,-30,0,30,2015-2017
733695,1009965,0,0,0,2015-2017
733725,1009965,0,0,0,2015-2017
733755,1009965,0,0,0,2015-2017
733785,1009935,0,0,0,2015-2017
733815,1009935,0,0,0,2015-2017
733845,1009935,-30,0,30,2015-2017
733875,1009935,0,30,30,2015-2017
733905,1009905,0,0,0,2015-2017
733935,1009905,-30,0,30,2015-2017
733965,1009875,0,0,0,2015-2017
733995,1009875,0,0,0,2015-2017
734025,1009875,-30,0,30,2015-2017
734055,1009875,0,30,30,2015-2017
734085,1009845,0,0,0,2015-2017
734115,1009845,-30,0,30,2015-2017
734145,1009815,-30,0,30,2015-2017
734175,1009815,0,30,30,2015-2017
734205,1009815,0,30,30,2015-2017
734235,1009785,0,0,0,2015-2017
734265,1009785,-30,0,30,2015-2017
734295,1009785,-30,30,42.4264068711929,2015-2017
734325,1009755,0,30,30,2015-2017
734355,1009725,-30,0,30,2015-2017
734385,1009725,-30,30,42.4264068711929,2015-2017
734415,1009725,0,60,60,2015-2017
734445,1009695,0,30,30,2015-2017
734475,1009695,0,30,30,2015-2017
734505,1009695,-30,30,42.4264068711929,2015-2017
734535,1009665,0,30,30,2015-2017
734565,1009665,0,30,30,2015-2017
734595,1009635,-30,0,30,2015-2017
734625,1009635,0,30,30,2015-2017
734655,1009635,0,30,30,2015-2017
734685,1009605,-30,0,30,2015-2017
734715,1009605,0,30,30,2015-2017
734745,1009575,-30,0,30,2015-2017
734775,1009575,0,30,30,2015-2017
734805,1009575,0,30,30,2015-2017
734835,1009545,0,0,0,2015-2017
734865,1009545,0,0,0,2015-2017
734895,1009545,0,0,0,2015-2017
734925,1009515,0,-30,30,2015-2017
734955,1009515,0,-30,30,2015-2017
734985,1009515,0,0,0,2015-2017
735015,1009485,0,-30,30,2015-2017
735045,1009485,0,-30,30,2015-2017
735075,1009485,0,-30,30,2015-2017
735105,1009485,0,-30,30,2015-2017
735135,1009485,0,-30,30,2015-2017
735165,1009455,0,-60,60,2015-2017
735195,1009455,30,-30,42.4264068711929,2015-2017
735225,1009425,0,-60,60,2015-2017
735255,1009425,0,-60,60,2015-2017
735285,1009425,0,-60,60,2015-2017
735315,1009425,30,-30,42.4264068711929,2015-2017
735345,1009395,0,-60,60,2015-2017
735375,1009395,30,-30,42.4264068711929,2015-2017
735405,1009365,0,-60,60,2015-2017
735435,1009365,0,-60,60,2015-2017
735465,1009365,30,0,30,2015-2017
735495,1009365,0,0,0,2015-2017
735525,1009335,0,0,0,2015-2017
735525,1009305,0,-30,30,2015-2017
735555,1009275,0,-30,30,2015-2017
735585,1009245,0,-30,30,2015-2017
735615,1009215,0,-30,30,2015-2017
735645,1009185,0,-30,30,2015-2017
735675,1009155,0,-30,30,2015-2017
735705,1009125,0,-30,30,2015-2017
735735,1009095,0,-30,30,2015-2017
735765,1009095,0,0,0,2015-2017
735795,1009065,0,0,0,2015-2017
735825,1009035,0,0,0,2015-2017
735855,1009035,-30,0,30,2015-2017
735885,1009005,-30,0,30,2015-2017
735915,1008975,-30,0,30,2015-2017
735945,1008975,-30,30,42.4264068711929,2015-2017
735975,1008945,0,30,30,2015-2017
736005,1008915,-30,0,30,2015-2017
736035,1008885,0,0,0,2015-2017
736065,1008855,0,0,0,2015-2017
736095,1008825,0,-30,30,2015-2017
736125,1008825,0,0,0,2015-2017
736155,1008795,0,0,0,2015-2017
736185,1008795,0,0,0,2015-2017
736215,1008765,0,0,0,2015-2017
736245,1008735,0,0,0,2015-2017
736275,1008735,-30,0,30,2015-2017
736305,1008705,-30,0,30,2015-2017
736335,1008675,0,0,0,2015-2017
736365,1008675,-30,0,30,2015-2017
736395,1008645,-30,0,30,2015-2017
736425,1008615,-30,0,30,2015-2017
736455,1008585,-30,0,30,2015-2017
736485,1008585,-30,30,42.4264068711929,2015-2017
736515,1008555,0,30,30,2015-2017
736545,1008525,-30,0,30,2015-2017
736575,1008495,-30,0,30,2015-2017
736605,1008465,-30,30,42.4264068711929,2015-2017
736635,1008435,-30,30,42.4264068711929,2015-2017
736665,1008405,-30,30,42.4264068711929,2015-2017
736695,1008375,-30,30,42.4264068711929,2015-2017
736725,1008345,-30,30,42.4264068711929,2015-2017
736755,1008315,-30,30,42.4264068711929,2015-2017
736755,1008285,-30,0,30,2015-2017
736785,1008255,-30,0,30,2015-2017
736785,1008225,0,0,0,2015-2017
736815,1008195,-30,0,30,2015-2017
736845,1008165,-30,0,30,2015-2017
736875,1008135,-30,0,30,2015-2017
736875,1008105,0,0,0,2015-2017
736905,1008075,0,0,0,2015-2017
736935,1008045,0,0,0,2015-2017
736965,1008015,0,0,0,2015-2017
736995,1007985,0,0,0,2015-2017
737025,1007955,-30,0,30,2015-2017
737055,1007925,-30,0,30,2015-2017
737055,1007895,0,0,0,2015-2017
737085,1007865,0,0,0,2015-2017
737115,1007835,0,0,0,2015-2017
737145,1007805,0,0,0,2015-2017
737175,1007775,0,0,0,2015-2017
737205,1007745,0,0,0,2015-2017
737235,1007715,0,0,0,2015-2017
737265,1007685,0,0,0,2015-2017
737265,1007655,0,0,0,2015-2017
737295,1007625,0,0,0,2015-2017
737325,1007595,0,0,0,2015-2017
737355,1007565,0,0,0,2015-2017
737385,1007535,0,0,0,2015-2017
737385,1007505,0,0,0,2015-2017
737415,1007475,0,0,0,2015-2017
737445,1007445,0,0,0,2015-2017
737475,1007415,0,0,0,2015-2017
737475,1007385,0,0,0,2015-2017
737505,1007355,0,0,0,2015-2017
737505,1007325,0,-30,30,2015-2017
737535,1007295,0,0,0,2015-2017
737565,1007265,0,0,0,2015-2017
737595,1007235,0,0,0,2015-2017
737595,1007205,0,0,0,2015-2017
737625,1007175,0,0,0,2015-2017
737655,1007145,0,0,0,2015-2017
